Gene	rank_allele_count	rank_gnomAD_allele_count_iCFadjust	rank_P_rvexcaliber_base_iCFadjust
CYTH1	7	4.62338359160078	0.184353200610066
DYRK1A	13	9.76452400222505	0.184542749977907
RTN2	16	12.4129384276463	0.184549109651309
TEKT1	12	8.89359056321122	0.18467101171303
ADCK5	7	4.62680930661654	0.184734934333746
GABRA4	15	11.5291690349071	0.184813805366592
PIK3R2	17	13.3064063120887	0.184879445380556
ANKRD13D	9	6.31144925464847	0.184913532101266
NUP62	31	26.0226351546447	0.185007482705442
TEX10	7	4.63024132704651	0.185104967058649
PRKAG2	29	24.185490819102	0.185109537007539
HADHB	31	26.0301624257947	0.185373497593208
TJP3	33	27.5686940468907	0.18544033421641
ERO1B	8	5.47046784511436	0.185467565820195
ACTA1	8	5.47371682770498	0.185726353286673
ZNF212	20	16.0125167486398	0.185862284967998
SLC15A2	18	14.2170108019647	0.185910605994159
KCNK10	38	32.513426463465	0.185924451261158
LRIF1	10	7.1784415876903	0.185964680216074
HSPB2	16	12.0121984346823	0.186045807799307
HYAL1	23	18.7281308446179	0.186047701864078
RORB	15	11.5472984814603	0.186065205956489
TTPAL	24	19.6381366744633	0.186095324181531
SKIL	24	19.6375799090871	0.186142257812889
OR4C6	4	2.21656182749897	0.186211094168508
PPA1	6	3.81679195416834	0.186278584546024
MYL7	15	11.5519635686132	0.186292574749568
TRIP13	11	8.04631783333314	0.186342925499565
REXO1	9	6.32795193742729	0.186388773258711
EBNA1BP2	11	8.04736596487447	0.186453446580274
CIRBP	14	10.6706842582778	0.186523077794609
STK40	19	15.1231500840344	0.186536144142916
CYFIP2	10	7.18635501153984	0.18658526766051
ADCY3	39	33.3161400366426	0.186590990981629
ADAM2	7	4.64532753676482	0.186613682569325
MKX	8	5.48429921390903	0.186711080833897
CCDC30	18	14.2302305908165	0.186716311090883
F5	106	96.7532360137392	0.186725123574456
PLA2G4E	11	8.05172364932615	0.186767857291785
SLC9A1	11	8.05293214665583	0.186941049100171
TTLL6	12	8.9237648872483	0.187019574184302
OR9A4	8	5.48736035033	0.187045395207492
PTPRD	84	75.9144165835426	0.187151464756687
CUL4A	23	18.7489681698888	0.187202422082559
MEI1	29	24.2303752588152	0.187206081335186
PTPRT	42	36.2677172722179	0.187347530776831
ANKRD28	23	18.7492591862259	0.187354100767816
TRIM58	8	5.4923402856483	0.187506723898854
SDR42E1	32	26.9964864517218	0.187521503516196
ILKAP	6	3.82889676691707	0.187618545194204
ANGPTL2	31	26.0747410744536	0.187655534643372
ZMYM5	7	4.65603828248898	0.187687058893291
LIPF	13	9.80800053517153	0.187744713242281
TRIM8	6	3.83065692035912	0.187800063734588
KIAA1429	28	23.3250124397338	0.187938058170374
ITPR3	125	114.748629357318	0.188034813393215
KCNJ6	6	3.834581734556	0.188221654822722
VWA8	83	75.0005722531426	0.18824704772689
UBA5	8	5.4999328749161	0.188252518694603
STEAP1	8	5.50146344312658	0.188352199455116
GNRH1	8	5.50182035423928	0.1884033925892
LIMK2	36	30.5713507835668	0.188448238433655
ANKRD1	27	22.4204801528663	0.18851435418625
MTERF1	6	3.83704232091656	0.188515508498604
SDSL	28	23.3364673801895	0.188530844831269
DUSP28	3	1.47035675034469	0.188540322111828
TNP1	3	1.47062459978152	0.188578729892751
SLC5A6	42	36.3005882370798	0.188699929492825
C14orf166	3	1.47196931328073	0.188792991971126
REG3A	3	1.47216063430704	0.188829680509186
KRTAP33	6	3.84119699823284	0.188944837528148
ZNF160	3	1.47291498578221	0.188948467106393
ELAVL2	6	3.84150236728122	0.188994987706412
C1orf127	3	1.47356142643957	0.189017747420702
RGS4	3	1.47389345617391	0.189101264221799
FDFT1	36	30.7297371138225	0.189118487561071
CEACAM18	3	1.4744182224175	0.189171084950395
CEACAM16	3	1.47458221186863	0.189211212391701
CD5L	6	3.84365710701616	0.189226974238382
IGSF9B	8	5.51075617869023	0.189232453939204
BRMS1	3	1.47509604548214	0.189290192593943
KPNA3	3	1.47524363598816	0.189290860362326
OR10K1	6	3.84441680792284	0.189316657653439
DYRK2	25	20.6057446064093	0.189323743364758
UTP14C	7	4.67282603328543	0.18941942146938
SPATA13	53	46.6279734823634	0.189512734852594
TMEM56	5	3.03540100976784	0.189698155092823
CAB39L	17	13.3829018295818	0.18979943034527
ALG9	19	15.1762884168578	0.189823899227841
CATSPERD	11	8.08948716845745	0.189873738868867
PPP1CA	6	3.84937238805474	0.189890566926941
KIAA0319	12	8.96079532321916	0.189929687721671
FADS3	8	5.51872269223325	0.190009683783034
BTBD2	14	10.7235010100766	0.190296256036981
TNFSF15	9	6.37320878143745	0.190457793093514
MAP7D1	5	3.04192778992254	0.190546201093418
HSPB1	14	10.728000555313	0.190625392997139
ANXA10	5	3.04458441903073	0.190842913484824
IFT20	5	3.04528539685354	0.190888294706798
THUMPD1	9	6.37836970143205	0.19089634662349
NRAS	4	2.25125265133263	0.190898108832499
FAM149A	9	6.37820571198092	0.190922643406337
PPP1R12B	20	16.0970108768385	0.190960043247679
TMEM120B	7	4.68781678538031	0.190969060871674
TBC1D2B	12	8.97521433627886	0.191090615711314
AFG3L2	36	30.7740522527714	0.191109694959013
NCBP1	4	2.25380542045511	0.191223032691034
FXYD1	4	2.25373435835962	0.191232731376845
ARHGEF10L	31	26.1513062745849	0.191244358923929
MDM4	4	2.25449964246486	0.191319869401342
CENPU	4	2.25460896876561	0.191344827084049
KRT13	79	71.2964396214625	0.19139932237974
MED11	4	2.25504080765357	0.191401990469751
LZTFL1	5	3.04953914312108	0.191449451527159
BARX2	12	8.98107767190793	0.191496436825
THRB	24	19.735131952284	0.191522822276004
ST8SIA2	4	2.25634341379362	0.19159737995744
OR8K3	5	3.05082148448845	0.191609645686236
POLB	9	6.38814009893743	0.191777635571786
CCDC180	43	37.3094455600746	0.191824786206675
ATP9A	36	30.7898026316595	0.191919682127952
POM121	8	5.2478777391225	0.191939910358579
SYT1	4	2.2591624091918	0.191980041960034
HEPACAM	12	8.98752817075062	0.192058435984756
TCF19	4	2.26053325973999	0.192170618163664
MBOAT7	6	3.87156536731913	0.192365861749527
FARP2	63	56.1406343317949	0.19238216044208
ASB13	10	7.25375098016127	0.192407067599694
NAA25	7	4.70312999716922	0.192533025357388
DAZAP2	5	3.06020168109269	0.192736532178919
IL33	5	3.06008153016008	0.192753651861246
TMEM99	7	4.70585687477459	0.192814764018602
ITGA9	24	19.7622235683923	0.193032356665696
PLD3	22	17.9413205632705	0.193051947123871
OR4A15	12	9.00162747802034	0.193156679856365
CPA5	18	14.3295161802075	0.193157813996881
BCL2L13	11	8.13119828133623	0.193273827851303
LAMA4	63	56.1695369950494	0.193313171502587
ITLN1	7	4.71098846220994	0.193347456399582
ZNHIT6	8	5.55362934900607	0.193377462283461
DTNBP1	21	17.044202399815	0.193521926539063
ZADH2	12	9.00614858527614	0.19353393973115
DHX40	6	3.88282061075056	0.193594530493195
SF3B1	4	2.27113503444111	0.193614996447025
OSBPL8	7	4.71364363075434	0.193650615714545
TRAPPC3	7	4.71466482206055	0.193742062876211
ABHD4	22	17.7752696490919	0.19385275784157
MAP3K4	40	34.5569989303468	0.193872438394885
UBE4B	10	7.2723422871826	0.193979465860638
KCNN2	13	9.89095475715572	0.194003717520217
NDUFAF7	21	17.0528175659553	0.194080893422364
MTPAP	8	5.56123755903782	0.194130127688235
LBR	56	49.5777788101155	0.194223982546756
BMPR1A	22	17.9633742766346	0.194246297267481
SLC10A4	9	6.41516306910704	0.194288826222487
NFE2L3	32	27.1342558871867	0.194302600434853
SAG	11	8.14302278223944	0.194309913236974
ALS2CR12	9	6.41584061299876	0.194334527299021
MPND	17	13.247302602292	0.194335873132554
HTRA3	25	20.6985646007164	0.194355866126004
CYB5R3	37	31.7739400918027	0.194374289282844
CCDC54	10	7.27620158296923	0.19437749694836
CYP7A1	39	33.6347138400248	0.194386673603707
STARD13	29	24.3685485105158	0.194388089126212
HTR1F	7	4.72109451705098	0.19439829852714
DOCK2	17	13.4522873873792	0.19440298293271
PDE4C	44	38.3053179815558	0.194428608327233
DHRS13	19	15.250580233148	0.194467176581949
CNTNAP4	31	26.2203626458843	0.194639648776629
NPEPL1	10	7.28015673032243	0.194679815539392
DNASE2B	7	4.72486128905869	0.194784880076079
ACAT2	16	12.5632517100435	0.19480730548899
OR8B12	3	1.51033191221346	0.194839457935042
ZBTB16	5	3.07785218139578	0.194916362067575
CDKL2	12	9.02448942560219	0.194948372262954
KRT38	24	19.797982071749	0.195005741399795
MSX2	10	7.2843692414316	0.195045684431721
CIPC	11	8.15245985946815	0.195073136963462
DGKG	53	46.7760860179795	0.195094759543739
VPS53	27	22.5466900653984	0.195147388811763
NXPE4	9	6.4266948803737	0.195321297113795
TADA2A	4	2.28469330712283	0.195496455137947
OR52B6	3	1.51528537246449	0.195616530610104
CYP27A1	46	40.2082309882934	0.19571685458561
RPS6KA1	16	12.5773092123955	0.195740686873057
OR1L1	4	2.28684672411033	0.195781121396384
KIAA0513	19	15.2722980402602	0.195859549442825
CUL3	8	5.57872309479423	0.19586144772445
CTSO	14	10.7986737896206	0.195867535183633
OR2AT4	5	3.08752238752723	0.196109166988518
IQCG	19	15.2773665929265	0.196122914020754
ESR1	22	17.9929843705994	0.196126583560079
ADAM23	8	5.58141837170192	0.196131066866924
SEPT4	29	24.403856468088	0.196171856369742
PARD3B	40	34.6144854232634	0.196320573814073
MLLT10	9	6.43982875870077	0.196576991891834
APBB3	18	14.3823782563754	0.196603589288854
SPPL2C	10	7.30216574771961	0.19663008754803
PLSCR3	8	5.58815919962032	0.19679696977931
SMOX	24	19.8281083824366	0.196838278438972
TDRKH	8	5.5899084204323	0.196908831607239
KIRREL	24	19.8307295399036	0.196939297629531
GEMIN5	74	66.6183543167761	0.196953043282648
ZNF385B	4	2.29539696074787	0.196956754348249
ATCAY	11	8.1747648121846	0.196989687310102
PREP	19	15.290393683138	0.197030362567202
FBXW9	20	16.195041836824	0.197044437770932
CEP170B	25	20.7484036175071	0.197066502632606
DECR2	20	16.196220059919	0.197085758525398
RHOBTB1	25	20.7501018709589	0.197187021851922
VWF	145	134.597110787471	0.197289498491637
CELF2	10	7.3115396101514	0.197451989038312
COL10A1	61	54.0700573127178	0.197465502358828
ESRRA	4	2.29916514671102	0.197465524932105
SGCE	27	22.5944696693393	0.197626882259984
MIOX	18	14.3994246414939	0.197637341938446
EPRS	30	25.3581305699339	0.197722632362757
ADORA2B	12	9.06197798339734	0.197933470374387
MS4A12	8	5.60028656295292	0.197953626291004
CCDC57	8	5.60013908573564	0.197958376789136
GNS	24	19.85194126874	0.198055729123949
LIX1	13	9.94443649821507	0.198107563713401
ANKZF1	28	23.522922644337	0.19813050143397
GSTA5	3	1.53194480214534	0.198269998899731
CACNA1B	71	63.7985140805119	0.198270147040687
KIF2A	6	3.92703898709919	0.198610111440277
FMNL3	23	18.9495666540824	0.19862140157736
ARHGAP45	18	14.4140779834259	0.198655387417619
GJA8	46	40.1567853768953	0.198738548176048
SLC5A4	26	21.3752475756074	0.198747349388944
F10	53	46.8772902472634	0.198921106385672
ST6GALNAC4	7	4.76484469394188	0.199025330644719
C1QL4	8	5.61552709859827	0.19947146138567
OR52I1	8	5.61840557371426	0.199712176141609
ANKRD52	9	6.47743659033273	0.200055582078536
SPAG5	6	3.94037274129271	0.200083505497517
MUC21	10	7.34242671478216	0.200181042836278
DDX18	6	3.94384030485605	0.20050996288816
TAS2R10	7	4.77915459338439	0.200529886295948
PCDHB1	22	18.0692938953576	0.200541732159292
SPTBN4	47	41.266773988231	0.200624368313082
EMP3	9	6.4849726826264	0.2007423998048
MRPS23	5	3.1245707643071	0.200744701429229
PPP2R5D	10	7.34907792577991	0.2007953648075
ALDH5A1	33	28.0539686865498	0.200814774441044
CCL7	6	3.94686676224229	0.200845073365361
GLRA1	30	25.4198865272501	0.200870839605229
KMT2D	116	106.908894650462	0.200979097817401
OR2C1	6	3.94977615915396	0.201182728224781
SLC4A4	49	43.1653932326998	0.201236553918297
TWNK	41	35.6569216593927	0.201258993974538
METTL1	13	9.98570127909831	0.201294286122621
CPD	18	14.4552312378393	0.201338908526648
VPS39	20	16.2635848633397	0.201381504030402
MAP2	23	18.9976769792178	0.201584594912313
NAV3	38	32.8638936540482	0.201607675321239
SHANK3	6	3.95413551073976	0.201699154676982
ANXA5	16	12.6623908053179	0.201738254647254
LIMK1	31	26.3610725280494	0.201782551863759
PLA2G2D	9	6.496610935714	0.201845651281515
C6orf201	3	1.55554994548372	0.202121563560896
NUP205	42	36.4858964742107	0.202148464652182
CHD8	57	50.7351955330027	0.202155281742631
ST3GAL1	10	7.36536754459147	0.202201590522584
PAFAH1B1	5	3.13644584323484	0.202217485429411
FASLG	5	3.13643491060477	0.202240024980672
USP37	7	4.79549229370073	0.202262065940235
ZNF12	9	6.50215600609005	0.202313031649472
WDR37	20	16.2803807391456	0.202424489334047
ZKSCAN8	5	3.13891115131673	0.202536946368212
HOXC5	7	4.79826574408076	0.202570041038431
OLFML2B	42	36.6252297331424	0.202687582012772
TRIM71	25	20.8483475041775	0.202709817184584
NCEH1	8	5.64825805169616	0.202714888986608
YIPF2	8	5.64880503812833	0.202765324385607
CAMK2B	7	4.80073651847768	0.202806894258318
NARF	21	17.1998548215391	0.203009503444069
PCDHGA7	29	24.538964066272	0.203083734557578
OR13C4	5	3.1443358948662	0.203186964531857
CYB561D1	9	6.51120115684174	0.203244929207919
SEC23A	20	16.2941240933029	0.203306839526323
APC	190	177.870506482214	0.203353322856702
DAPK3	10	7.37991911985952	0.203461570969751
EBPL	10	7.37966306453	0.203464189232519
MTSS1	20	16.2967884741627	0.203472663954727
MOB3C	11	8.25232211063574	0.203527288819007
PRTG	34	29.1767500424989	0.203543380608212
ACTA2	12	9.13202590154037	0.203612349822735
OR51D1	7	4.80864081002181	0.203626458325284
LYSMD3	7	4.80950687024822	0.203740039466478
TMEM267	10	7.38280508956089	0.203770150712633
MRPS18C	8	5.65868953666188	0.203781391337592
CADM1	7	4.81030309134421	0.203840896349507
MFSD14A	7	4.81159447347278	0.203963852507332
OPTN	36	31.0504856071606	0.203998129185996
LSP1	16	12.6955354957975	0.204049769887745
TRPV5	50	43.7262243916285	0.204102723426183
SH3GL1	14	10.9091435434163	0.204113768540287
FAM135B	21	17.0402115095638	0.204135138820653
NUDC	11	8.26056712439311	0.204187819156205
C20orf85	3	1.56861922945764	0.204254816086873
TAS2R30	4	2.34746297226255	0.204265932294002
SPRR4	3	1.56885428100424	0.204304506420794
MRPL47	8	5.66465981122799	0.204353170623654
RAP1B	3	1.5698546166561	0.204456074030943
PDCD10	3	1.57032471974931	0.204519832912315
GGT6	3	1.5715054437974	0.204720492474551
ABRA	24	19.9675336717054	0.204733093551474
ANKFN1	27	22.726918590365	0.204822668736981
PLEKHH3	7	4.8197402516948	0.204846597251318
VPS50	13	10.0329781101165	0.205038680434243
PTGDS	3	1.5738559592635	0.205108032919093
ZNF700	10	7.39804555225063	0.20517263266266
LIPJ	3	1.57462124336874	0.205231133814669
ZNF644	65	58.3998335299959	0.205304488955212
TEPP	11	8.27800944408995	0.205687989530898
EOMES	22	18.1560116589699	0.205735233408002
MOCS2	12	9.15767240085682	0.205745449202341
PTDSS2	9	6.53799200854661	0.205775927553248
RAB40B	20	16.1570611331306	0.205889177201515
CD109	31	26.4446791385164	0.206029044998157
PABPC1	3	1.57953186735977	0.206045783900805
MAPRE3	4	2.36036285328353	0.206098126810052
C1GALT1C1L	5	3.16723199842566	0.206125048127374
KRT77	29	24.595273976457	0.20613001598929
OOSP2	8	5.68442100742956	0.20629156082717
IQGAP3	57	50.7451706813196	0.206536880534196
PDGFRB	41	35.6504579675937	0.206547609548456
TSPO2	3	1.58267194391909	0.206548052613746
RILP	5	3.1706336696174	0.206548484729
SH3D19	18	14.5338007715467	0.206584628167742
TMEM237	3	1.58337367522091	0.206677510094096
UROC1	67	60.3472769488434	0.206713950299156
LYST	134	124.435255751913	0.206770336234317
RUFY2	8	5.68994198561737	0.20691368064524
CDK11A	16	12.5390636800322	0.207073060750992
HRAS	8	5.69153821911427	0.207085242257969
RIPK4	33	28.3233328495184	0.207185170768409
FAM107B	11	8.29588243800443	0.207266326003909
ADM	4	2.36891111111891	0.207308533234866
ZNF343	7	4.84308225467698	0.207327893025567
GPATCH1	28	23.6925946036079	0.207365498782048
STAC2	18	14.5470982600854	0.207570270154943
AK8	18	14.5481871931919	0.207643957696815
DPH5	5	3.17960766906708	0.207711548480006
MIDN	19	15.4575909997108	0.207793229981273
MED4	4	2.37383382375006	0.208014862276526
DCTN5	3	1.59166263747371	0.208041028870784
TMEM55A	4	2.376152483623	0.208360444922352
C6orf15	4	2.01165859692677	0.208431077664584
MTMR14	40	34.8812847526406	0.208447078798224
TBRG4	6	4.01294418719656	0.208488423215805
PRM1	6	4.01431417298689	0.208635995633139
DHX32	12	9.19290312560463	0.208644595805114
OR5M9	4	2.37842593120994	0.208656183909658
HCAR3	9	6.56892848497205	0.208674978109127
BMPR1B	45	39.5883346637924	0.208842565032233
DNPH1	4	2.3795252000011	0.208863081160021
MMADHC	16	12.5660541920526	0.208902717318692
DNAJB14	5	3.1896926174827	0.208998142762555
IWS1	9	6.57193191690765	0.209003244352119
MON1B	12	9.19713112973129	0.209018260097993
EMILIN1	7	4.85928075252862	0.209069985063307
UTP6	9	6.5731947580005	0.209113435186627
CCL5	6	4.01800393563716	0.209124721533355
EPB42	40	34.8992792417373	0.209127587450283
NXN	23	19.125824169598	0.209161387886144
GRK5	26	21.8827673030493	0.209165125170598
KIAA2026	4	2.38182676244204	0.209186528741753
MRM2	16	12.7678291075588	0.209195986205791
SCN8A	31	26.5115360655033	0.209414591755644
PXDN	77	69.9525281055109	0.209479112672993
LINS1	12	9.20255465684284	0.209486244885129
CFH	61	54.6215369525787	0.20958928547257
UROS	22	18.2179763559494	0.209607650222267
GPBP1	9	6.57854615810295	0.209663875304425
TNPO2	10	7.44987677507023	0.209757216787889
PCDHGB6	26	21.8936160006346	0.209788667835403
GYS2	51	45.1476888781978	0.209809088330501
CDC123	4	2.38618091210786	0.209822636534507
MRPS2	20	16.3984337977848	0.20986236799564
CDH23	184	173.052703536421	0.209984306847235
ARHGAP12	7	4.86771095511708	0.21000487007207
OR6X1	6	4.02578250193543	0.2100203434334
EDIL3	16	12.7797754570438	0.210059446443705
ATP6V1G2	4	2.38843357337192	0.210105825896332
ZNRF4	6	4.0268836870743	0.210135993530011
PCDHA11	32	27.4549286796057	0.2102110232109
RCN1	8	5.72272318206665	0.210253535060516
OR6T1	6	4.02794716269026	0.210273378081995
KIF24	39	33.985597184009	0.210283935626194
FAIM2	6	4.02806871111909	0.210302154440218
CLCC1	19	15.3138380914947	0.210302295515452
SYNC	8	5.72471698036802	0.210465524536715
WAC	6	4.02981612272109	0.210499816797655
CNBD2	15	11.8897792033032	0.210685066959433
MTA2	11	8.33718979473564	0.210801982704959
PSG3	4	2.39330833056453	0.210845438574811
VCP	12	9.22031247802919	0.210908782120581
MRPS7	10	7.46315992061119	0.211034896796054
CIAO1	19	15.5054380221911	0.211052830337657
GJB5	32	27.4710264724186	0.211079427112531
SLC7A13	28	23.7660989432813	0.211213585672316
PRKAR1B	25	20.9982049125229	0.211239507451724
IARS2	14	11.0027726036187	0.211293054743949
AP1M1	9	6.5969409339519	0.211399854968222
TRAFD1	6	4.03765711959297	0.211403052165669
RBM26	15	11.6989758762863	0.211437604389899
ARFIP1	10	7.46851690934788	0.211461895035564
CNTRL	50	44.2468920417267	0.211529087708725
NDUFS7	6	4.03908304373456	0.211606517851711
KLF10	3	1.61331182120371	0.211641488961746
SLC17A1	17	13.7059395975621	0.211773578271418
TMEM140	4	2.40042838870425	0.211871376179617
EDEM3	16	12.6107747322127	0.211912448694651
NT5E	23	19.1769012500396	0.212216997018583
DFFB	17	13.7116928675234	0.212257181963532
AXIN2	40	34.9686633632567	0.212311443736665
CLUAP1	17	13.7118742179895	0.212326871994547
SLC36A2	19	15.5257765495117	0.212363965951799
FRMD1	26	21.9388935178604	0.212413924881188
CNN2	25	21.0179589591813	0.212440000944333
MUC15	5	3.21635979632756	0.21244736077673
CDX2	12	9.23821650767188	0.212491101340871
GON4L	6	4.04752067112893	0.212578642722787
SCIN	6	4.04832660171279	0.212693099654852
ZNRD1	3	1.62073507702455	0.212890836909847
MPV17L	3	1.6218654582583	0.213076664083817
SOX13	23	19.19153042709	0.213089084589163
VDR	39	33.9226117271888	0.21313265933556
COA7	5	3.22307988802546	0.21334944344149
LRPAP1	23	19.195189724681	0.213352842367061
IL10RA	16	12.8252323302832	0.213353198100746
CYP4F11	20	16.4525872426344	0.213460400348907
LRWD1	21	17.3663899763779	0.213485923748834
MYO5B	130	120.916080413865	0.213530579576155
DISC1	17	13.7296880166225	0.213548327430307
VPS41	15	11.9292544506205	0.213608203395288
SRD5A3	5	3.22570306662213	0.213674228936172
ACOT4	11	8.37060583127216	0.213716915827604
IGSF10	117	108.28691455399	0.213796298546021
C4orf33	7	4.90246739365963	0.213846364571275
KLHL17	44	38.7621921481833	0.213956340651958
MB	9	6.62668179178599	0.214280854923684
